id,host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_listings_count,neighbourhood_cleansed,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
1912907,9923196,Celine,11/10/13,0.76,0.56,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20037,38.90627396,-77.04493753,Apartment,Entire home/apt,2,1,0,1,0,149,0,0,500,0,1,0,1,1125,30,60,90,365,22,2/18/14,6/18/15,94,9,9,10,10,10,9,1.11
7910585,40989799,Elvis,8/9/15,0.99,1,3,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91554933,-77.04303643,House,Shared room,6,4,1,6,0,36,0,0,0,0,1,36,2,30,9,26,51,323,7,8/24/15,9/28/15,97,10,9,10,10,10,9,5.12
6763366,5750426,Ebru,4/3/13,1,0.86,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.90927246,-77.04002963,Apartment,Entire home/apt,3,1,1,1,0,94,560,0,0,25,2,30,4,1125,1,1,1,91,4,6/29/15,8/16/15,100,10,10,10,10,10,10,1.24
2978678,15044614,Sanjay,5/3/14,0.67,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.91030151,-77.04705801,Apartment,Private room,1,1,1,1,0,169,0,0,300,75,1,50,1,1125,30,60,90,365,12,5/15/14,5/7/15,97,9,9,10,10,10,9,0.71
6698326,7810862,Rae,7/29/13,0,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91697451,-77.03694304,Townhouse,Entire home/apt,4,1,1,2,0,175,850,3200,500,75,1,25,5,1125,0,0,0,0,1,7/1/15,7/1/15,80,10,8,10,10,10,6,0.32
3580823,18036928,Bjarne,7/13/14,0,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91784325,-77.03802753,Apartment,Entire home/apt,3,1,1,1,0,150,950,0,0,60,1,0,5,1125,29,59,89,364,2,8/7/14,5/3/15,90,10,7,10,9,9,10,0.14
7906205,41149223,Adam,8/11/15,1,0.92,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91310578,-77.03646268,Apartment,Entire home/apt,2,1,1,1,0,180,0,0,99,65,1,0,1,1125,17,47,52,73,2,9/6/15,9/10/15,90,9,8,10,10,10,9,2
1332671,7228587,Yarden,7/1/13,1,0.29,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.90889091,-77.04310922,Apartment,Entire home/apt,2,1,0,1,0,120,0,0,0,20,2,40,2,40,0,0,0,56,24,1/21/14,8/16/15,97,10,9,10,10,10,9,1.16
3012092,505796,Sunshine,4/13/11,0.36,1,3,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.91041857,-77.03766523,Apartment,Entire home/apt,2,1,1,1,0,115,0,2800,0,40,1,0,30,180,18,34,64,339,28,6/20/14,9/13/15,93,10,9,10,9,10,10,1.78
6927876,36318379,Christo,6/21/15,1,1,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91692274,-77.03978091,House,Entire home/apt,4,2.5,2,2,0,170,0,0,150,120,2,30,3,120,0,5,25,25,2,8/2/15,8/5/15,80,10,7,10,8,10,10,0.95
8655805,34636534,Pallavee,5/31/15,0,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20037,38.90308192,-77.04790828,Apartment,Private room,2,1,1,1,0,100,0,0,0,0,1,0,1,1125,21,51,81,356,0,,,0,0,0,0,0,0,0,0
7084337,37014,Lara & Alex,9/8/09,0.99,0.89,25,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.91024504,-77.03890352,House,Entire home/apt,6,2,2,2,0,300,0,0,500,145,4,20,3,1125,8,23,53,323,10,7/19/15,9/29/15,100,10,10,10,10,10,10,3.9
8192676,12147440,Ryan & Mary,2/11/14,1,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91405236,-77.03505118,Apartment,Entire home/apt,4,2,2,2,0,150,1000,0,0,50,4,20,3,1125,0,0,0,5,1,9/17/15,9/17/15,100,10,10,10,10,10,10,1
4625393,23957074,Isa,11/20/14,0.9,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20008,38.9097844,-77.04804713,Apartment,Entire home/apt,2,1,1,1,0,85,0,0,0,0,1,0,3,1125,0,0,0,114,2,7/6/15,8/25/15,90,10,9,10,10,10,9,0.67
7910543,41711927,Emilie,8/17/15,1,0.67,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91679982,-77.03915869,Apartment,Private room,2,1,1,1,0,69,425,0,0,0,1,0,2,1125,0,0,16,37,2,8/21/15,8/25/15,100,10,10,10,10,10,10,1.36
4846756,24938988,Eli,12/17/14,0.78,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20008,38.91103943,-77.04939492,Apartment,Entire home/apt,2,1,0,1,0,69,699,2478,95,44,1,0,1,1125,10,36,66,66,18,1/5/15,9/17/15,88,9,8,9,9,10,9,1.99
7087505,37149052,Syd,6/30/15,0.73,0.75,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91244887,-77.04093272,Apartment,Private room,2,1,1,1,0,75,750,1575,0,0,1,0,1,30,17,47,77,352,0,,,0,0,0,0,0,0,0,0
2553668,9262100,Grace,10/6/13,1,1,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91619182,-77.03842647,Apartment,Private room,2,1,1,1,0,99,600,2000,0,50,1,0,2,1125,0,0,0,274,9,4/8/14,7/8/15,96,10,9,10,10,9,9,0.5
2263350,17633,Charlotte,5/18/09,0.99,0.96,32,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.90873488,-77.04413599,Apartment,Entire home/apt,2,1,1,1,0,149,998,3100,200,75,1,0,3,191,4,21,51,289,30,5/5/14,9/28/15,94,10,10,10,9,10,9,1.74
5560149,5169749,Livia & Manuel,2/21/13,0.9,0.3,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91328045,-77.03766393,Apartment,Entire home/apt,2,1,1,1,0,100,0,0,0,35,1,20,2,1125,0,8,21,268,1,9/23/15,9/23/15,100,10,10,10,10,10,10,1
3577680,11611752,Laura And Johnny,1/24/14,0.93,1,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91512709,-77.04016432,Apartment,Entire home/apt,2,1,1,1,0,130,840,3400,0,35,0,0,1,1125,1,8,36,269,100,8/12/14,9/30/15,98,10,10,10,10,10,10,7.18
1011352,505796,Sunshine,4/13/11,0.36,1,3,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.91103772,-77.03763322,Apartment,Entire home/apt,2,1,1,1,0,90,650,2200,0,40,1,0,5,180,8,27,45,320,41,5/5/14,9/18/15,86,9,8,10,9,10,9,2.38
2682199,13731403,Bryan,3/31/14,0,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91075696,-77.04096219,Apartment,Entire home/apt,2,1,0,1,0,149,0,0,0,0,1,0,3,7,0,0,0,244,12,4/14/14,4/1/15,98,10,10,10,10,10,9,0.67
8503628,42933839,Clayton,8/30/15,1,1,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20037,38.90708453,-77.04646548,House,Entire home/apt,3,2.5,3,2,0,299,0,0,0,100,1,0,1,1125,9,39,69,344,0,,,0,0,0,0,0,0,0,0
5969151,30984226,Gavin,4/10/15,1,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91324928,-77.04506471,House,Private room,2,1,1,1,0,135,850,0,150,0,1,0,2,7,16,36,53,80,23,4/16/15,9/19/15,97,10,10,10,10,10,10,4.04
7896415,12514858,Brantley,2/23/14,1,1,4,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.90851315,-77.03925715,Apartment,Entire home/apt,3,1,1,1,0,150,1050,4050,100,40,3,0,2,1125,4,32,62,62,5,9/13/15,9/28/15,96,10,10,10,10,10,10,5
8631602,45390384,Ari,9/29/15,0,0,4,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91635955,-77.04210077,Apartment,Entire home/apt,6,1,2,4,0,199,1195,3895,250,95,6,15,1,1125,10,24,54,329,0,,,0,0,0,0,0,0,0,0
3945792,4009574,Teresa,10/29/12,0.9,0.93,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91176942,-77.03854598,Apartment,Private room,1,1,1,1,0,89,599,2099,0,0,1,0,3,15,0,0,0,0,42,9/19/14,9/9/15,95,9,10,10,10,10,9,3.32
8382690,44173204,Janae,9/14/15,1,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91679994,-77.03942117,Apartment,Entire home/apt,4,1,1,2,0,180,950,0,100,40,2,50,2,1125,1,31,61,336,1,9/28/15,9/28/15,100,10,10,10,10,10,10,1
1969951,10086455,Tamara,11/17/13,1,0.58,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91376958,-77.03601538,Apartment,Entire home/apt,3,1,2,2,0,240,1428,5040,200,50,3,50,1,1125,12,42,72,347,21,4/1/14,9/2/15,93,10,9,10,10,10,9,1.14
6823518,1985562,Elsbeth,3/21/12,0.75,0.5,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91718045,-77.03668325,Apartment,Private room,2,1,1,1,0,95,600,1750,0,0,1,0,1,1125,0,0,0,28,1,9/21/15,9/21/15,100,10,10,10,10,10,10,1
1198366,17633,Charlotte,5/18/09,0.99,0.96,32,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91484002,-77.04419666,Apartment,Private room,4,1,1,1,0,149,998,2995,100,45,2,10,2,365,0,10,40,315,34,6/23/13,9/21/15,93,9,10,9,9,10,9,1.22
7031707,36318379,Christo,6/21/15,1,1,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91623531,-77.03819816,House,Private room,1,1.5,1,1,0,90,0,0,100,90,1,0,3,30,10,30,32,32,4,8/25/15,9/25/15,100,10,10,10,10,10,10,3
7599768,28011820,Marcy,2/19/15,1,0.84,6,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91456246,-77.04444756,Apartment,Entire home/apt,4,1,1,2,0,149,950,2795,150,75,4,15,1,1125,14,40,70,345,1,9/18/15,9/18/15,100,10,10,10,10,10,10,1
4351015,9875908,Courtney,11/7/13,1,0.83,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91520666,-77.03839138,House,Private room,1,1.5,1,1,0,74,400,0,300,0,1,0,3,10,10,10,10,10,7,10/31/14,5/26/15,91,9,9,10,10,10,10,0.62
2700234,13817732,Brogan,4/2/14,0,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20037,38.90965634,-77.04961326,Apartment,Entire home/apt,5,1,1,2,0,170,1000,0,150,30,4,50,3,1125,0,0,0,0,6,5/2/14,7/17/15,100,10,10,10,10,10,10,0.35
4611706,23893708,Brandon,11/18/14,1,0.33,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20037,38.90180537,-77.04785536,Apartment,Private room,3,1,1,2,0,190,1250,0,0,0,4,30,2,75,0,1,31,306,8,11/30/14,6/12/15,86,9,9,10,9,10,9,0.78
8419054,44341639,Jeanette,9/16/15,0.73,0.79,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91040083,-77.0448616,Apartment,Entire home/apt,2,1,1,1,0,145,0,0,150,0,0,0,1,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0
2103016,248513,Wossen,9/29/10,0.7,0.8,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91760205,-77.03945255,Apartment,Entire home/apt,2,1,1,1,0,109,660,2500,0,15,1,15,1,1125,16,46,76,351,45,6/30/14,8/13/15,88,9,8,9,10,10,9,2.93
6043390,28827689,Carolyn,3/5/15,0.92,0.99,23,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91578402,-77.0379463,House,Private room,2,1.5,1,1,0,105,0,0,0,0,1,0,1,1125,4,4,4,279,5,4/24/15,8/1/15,96,10,10,10,10,10,10,0.92
5560185,28825130,Greg,3/5/15,1,1,3,"Dupont Circle, Connecticut Avenue/K Street",DC,20037,38.90819518,-77.04765041,Apartment,Entire home/apt,2,1,0,1,0,160,1008,3360,500,75,1,0,2,1125,6,29,59,59,26,4/8/15,9/26/15,98,10,10,10,10,10,10,4.36
4142952,21491596,Oliver,9/18/14,1,0.67,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91695132,-77.04106769,Apartment,Entire home/apt,4,1,1,2,0,219,0,0,200,45,2,50,2,1125,28,58,88,88,12,10/2/14,7/6/15,98,10,10,10,10,10,9,0.98
6043637,28827689,Carolyn,3/5/15,0.92,0.99,23,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.9147713,-77.03652549,House,Private room,1,1.5,1,1,0,89,0,0,0,0,1,0,1,1125,4,4,4,279,6,5/26/15,9/10/15,90,9,10,10,10,10,9,1.37
5879841,6358087,Elaine,5/12/13,0.5,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91552862,-77.04357801,House,Entire home/apt,2,1,1,1,0,120,700,2200,0,55,1,0,1,1125,0,0,0,157,3,8/20/15,9/7/15,100,10,10,10,10,10,10,2
7789081,40989799,Elvis,8/9/15,0.99,1,3,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91525145,-77.0417714,House,Shared room,6,2.5,1,6,0,36,0,0,0,0,1,36,2,30,12,33,61,336,7,8/13/15,9/27/15,94,10,9,10,10,10,10,4.04
1966985,9786589,Dasha,11/3/13,0.67,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91179596,-77.03821477,Apartment,Entire home/apt,2,1,0,1,500,95,500,0,0,0,1,0,3,30,0,0,0,242,6,12/21/13,9/15/15,90,10,9,9,10,10,9,0.28
5970073,28827689,Carolyn,3/5/15,0.92,0.99,23,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.9080242,-77.04320283,House,Private room,2,1,1,1,0,120,0,0,0,0,1,0,1,1125,20,20,20,295,7,5/20/15,7/31/15,100,10,10,10,10,10,10,1.53
2513059,12863984,Lauren,3/6/14,1,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91548615,-77.04136575,Apartment,Entire home/apt,2,1,1,1,0,100,0,0,0,0,1,0,1,1125,0,0,14,233,10,5/26/14,9/9/15,98,10,9,10,10,10,10,0.6
4849350,24950963,Mati,12/17/14,0.9,0.9,1,"Dupont Circle, Connecticut Avenue/K Street",DC,0,38.90921518,-77.04409728,Apartment,Entire home/apt,3,1,1,1,0,99,999,3869,0,40,2,30,3,1125,0,0,0,91,18,1/11/15,8/23/15,83,9,8,9,10,10,9,2.03
5294453,5034891,Yassin,2/10/13,0,0,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.90642474,-77.04505461,Apartment,Private room,2,1,1,1,0,100,500,2000,100,30,1,30,1,1125,0,0,0,211,0,,,0,0,0,0,0,0,0,0
342208,576953,Olha,5/10/11,1,0.5,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20005,38.90683678,-77.03635853,Apartment,Entire home/apt,3,1.5,1,3,0,98,669,2179,0,30,2,49,1,30,0,0,0,238,20,6/11/12,9/9/15,93,10,8,10,10,10,9,0.5
3907276,20236500,Carl,8/18/14,1,0.8,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91394231,-77.04185973,Apartment,Entire home/apt,3,1,1,2,0,143,1000,2584,2500,100,1,0,7,1125,0,0,0,0,10,11/6/14,9/25/15,96,10,10,10,10,10,9,0.9
1571112,8354112,Marcy,8/23/13,1,1,3,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91470033,-77.04020113,Apartment,Entire home/apt,2,1,1,1,0,145,800,2400,250,65,2,20,3,1125,5,7,27,260,60,9/15/13,9/24/15,99,10,10,10,10,10,10,2.4
4662957,1386702,John,11/8/11,1,0.94,12,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.9171999,-77.03848139,House,Entire home/apt,11,3.5,5,5,0,150,0,0,300,150,1,135,2,180,26,56,86,176,3,3/21/15,7/31/15,73,8,7,9,10,9,7,0.46
5568862,28827689,Carolyn,3/5/15,0.92,0.99,23,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.90832175,-77.04421715,House,Private room,2,1,1,1,0,120,0,0,0,0,1,0,1,29,18,18,18,293,11,4/13/15,9/18/15,96,9,9,10,10,10,9,1.9
5569363,28827689,Carolyn,3/5/15,0.92,0.99,23,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.90750075,-77.04263553,House,Private room,2,1,1,1,0,120,0,0,0,0,1,0,1,29,17,17,17,292,9,4/22/15,8/29/15,95,10,9,10,10,10,9,1.64
3431279,1650960,Qing,1/25/12,0.74,0.94,12,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91096635,-77.03928363,House,Private room,2,1,1,1,0,85,0,0,300,40,2,0,3,1125,14,44,74,349,24,7/22/14,5/25/15,81,8,8,10,10,10,8,1.64
5496664,7267709,Lex,7/3/13,1,0.86,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20037,38.90984746,-77.04766441,Apartment,Entire home/apt,3,1,1,1,0,125,650,0,0,25,1,0,2,1125,4,4,4,4,6,3/18/15,8/14/15,100,10,10,10,10,10,10,0.9
4987922,15341890,Elyse,5/10/14,1,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91709006,-77.03781671,Apartment,Entire home/apt,3,1,1,2,0,142,845,3200,0,30,2,20,1,1125,1,7,25,269,74,1/20/15,10/2/15,96,10,10,10,10,10,10,8.64
851048,1369442,Ted,11/4/11,1,1,3,"Dupont Circle, Connecticut Avenue/K Street",DC,20008,38.90984617,-77.05004676,House,Entire home/apt,6,2.5,3,4,0,525,0,0,500,125,4,50,1,6,17,47,77,352,12,9/29/13,7/6/15,98,9,9,10,10,10,9,0.49
5381225,27893947,Louis,2/17/15,1,0.92,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20005,38.90971203,-77.03548682,House,Entire home/apt,2,1,0,1,0,159,1200,4500,500,49,1,0,2,14,5,28,58,332,1,9/21/15,9/21/15,100,10,10,10,10,10,10,1
8379983,15266183,Mark,5/8/14,1,0.71,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91315221,-77.04145334,Apartment,Entire home/apt,4,1,1,3,0,170,0,0,250,40,2,25,1,1125,5,22,36,305,0,,,0,0,0,0,0,0,0,0
4636240,246550,Celine,9/27/10,0,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.9118727,-77.0358136,House,Private room,4,1,1,2,0,50,0,0,0,0,1,0,30,60,3,33,63,66,1,11/26/14,11/26/14,0,0,0,0,0,0,0,0.1
6177419,9419684,Mike,10/14/13,0.92,0.76,206,"Dupont Circle, Connecticut Avenue/K Street",DC,20037,38.90854947,-77.04846982,Apartment,Entire home/apt,3,1,1,2,0,246,0,5670,0,100,1,0,3,1125,28,57,57,57,0,,,0,0,0,0,0,0,0,0
7898386,12763669,Rocio,3/3/14,1,0.75,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.9135424,-77.03483063,Apartment,Private room,1,1.5,1,1,0,75,450,1600,150,40,0,0,2,45,2,32,62,62,2,9/17/15,9/30/15,90,8,10,10,9,9,9,2
2432627,12435208,Jeremy,2/20/14,1,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.9170742,-77.03512327,Apartment,Entire home/apt,2,1,0,1,0,99,750,0,150,35,1,0,1,30,3,15,35,37,11,3/16/14,9/28/15,93,9,9,10,10,10,9,0.58
8486538,44695616,Anne,9/20/15,1,0.67,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91241589,-77.03548598,Apartment,Entire home/apt,2,1,0,1,0,90,550,0,0,0,1,0,2,1125,2,6,6,6,0,,,0,0,0,0,0,0,0,0
2162330,5778691,Corbett,4/5/13,0.98,0.79,6,"Dupont Circle, Connecticut Avenue/K Street",DC,20005,38.90733471,-77.03529861,Condominium,Entire home/apt,6,2,2,3,0,229,0,4000,0,40,1,0,1,27,16,46,76,76,0,,,0,0,0,0,0,0,0,0
3933068,20377474,Pamela,8/21/14,0.83,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91337279,-77.03936458,Apartment,Entire home/apt,2,1,0,1,0,149,1000,0,0,50,2,30,2,365,4,15,27,110,14,9/7/14,8/18/15,97,10,9,10,10,10,10,1.07
4284144,347943,Daniel,1/15/11,1,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91233193,-77.03766626,Apartment,Entire home/apt,3,1,1,2,0,136,915,3495,200,49,2,30,1,60,0,18,44,134,41,4/20/15,9/29/15,98,10,10,10,10,10,10,7.37
8482771,44675327,Michael,9/20/15,1,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20005,38.9059232,-77.03563705,Apartment,Entire home/apt,2,1,0,1,0,250,0,0,0,0,1,0,2,3,0,0,0,0,1,9/25/15,9/25/15,100,10,10,10,10,10,10,1
4718350,16622260,Vivek,6/10/14,0,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91263383,-77.04334469,Apartment,Shared room,1,1,1,1,0,100,500,0,0,0,1,0,2,1125,0,0,0,10,0,,,0,0,0,0,0,0,0,0
3890312,2385425,Shane,5/16/12,0,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91637201,-77.03642087,Apartment,Private room,2,1,1,1,0,100,0,0,0,10,1,0,1,1125,0,0,0,0,0,,,0,0,0,0,0,0,0,0
5151884,16926386,Dominique,6/17/14,1,0.94,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20037,38.9034022,-77.0491424,Apartment,Entire home/apt,3,1,0,1,0,120,0,0,0,50,1,0,2,1125,0,5,26,27,5,8/7/15,9/21/15,100,10,9,10,10,10,9,2.59
4709529,787482,Ryan,7/6/11,1,0.83,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.9095795,-77.03579825,Apartment,Entire home/apt,3,1,1,1,0,175,0,0,100,10,1,10,1,7,26,56,86,361,31,12/8/14,9/28/15,91,10,9,9,9,10,9,3.1
5782754,7322004,Nicole,7/6/13,1,1,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.9125456,-77.04109213,Apartment,Entire home/apt,2,1,1,1,0,122,577,0,0,15,1,0,2,1125,2,2,2,43,3,8/14/15,9/27/15,100,10,10,9,10,10,10,1.76
6487391,22611225,Daniela,10/16/14,0.9,1,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20037,38.90923732,-77.04646684,House,Private room,2,1,1,1,0,177,1068,1990,0,60,2,0,1,60,17,24,54,329,4,6/11/15,9/6/15,100,10,10,10,10,10,10,1.04
7820526,40629622,Kenneth,8/5/15,1,0.85,4,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91631931,-77.04241231,Apartment,Entire home/apt,6,1,2,4,0,169,1095,3895,250,95,6,15,1,1125,16,46,76,345,1,9/18/15,9/18/15,100,10,10,10,10,10,10,1
1961889,5017097,Renee,2/8/13,1,0.71,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20005,38.9072631,-77.03501464,Apartment,Entire home/apt,2,1,0,2,0,85,0,0,200,35,1,0,5,30,0,21,34,37,31,12/24/13,9/7/15,97,10,10,10,10,10,9,1.43
5570026,28827689,Carolyn,3/5/15,0.92,0.99,23,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.90737644,-77.04477952,House,Shared room,2,0,1,1,0,100,0,0,0,0,1,0,1,1125,21,21,21,296,15,4/23/15,8/28/15,96,10,10,10,10,10,10,2.74
6184436,31911406,Cassandra,4/25/15,0,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.9121976,-77.04104744,Apartment,Entire home/apt,3,1,1,1,0,200,0,0,0,0,1,0,1,1125,0,0,0,133,0,,,0,0,0,0,0,0,0,0
2694647,1864688,Art,3/5/12,1,0.94,7,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.9182217,-77.03635426,Apartment,Entire home/apt,2,1,1,1,0,105,0,2950,0,50,2,0,7,450,1,18,41,120,12,8/18/14,8/30/15,93,9,10,10,10,10,10,0.87
2964999,5487930,Mark,3/16/13,1,1,5,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91508629,-77.03956398,Apartment,Private room,10,2.5,1,5,0,99,700,1700,0,50,1,20,7,365,6,11,41,312,2,3/13/15,4/25/15,90,9,8,8,9,9,9,0.29
3583410,14229159,Dominick,4/13/14,0,0,3,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.9104663,-77.03823953,House,Private room,2,1,1,1,0,100,0,1400,0,0,1,0,4,1125,0,0,0,275,2,7/22/14,9/20/14,100,10,10,10,10,10,10,0.14
7733108,28011820,Marcy,2/19/15,1,0.84,6,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91406294,-77.04507262,Apartment,Entire home/apt,6,1,2,4,0,189,1095,3695,250,95,6,15,1,1125,19,43,73,348,2,9/10/15,9/14/15,100,9,10,9,10,10,10,2
5578617,28827689,Carolyn,3/5/15,0.92,0.99,23,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91594427,-77.03866237,House,Private room,2,1,1,1,0,120,0,0,0,0,1,0,1,1125,7,7,7,282,4,3/27/15,5/20/15,90,10,10,10,9,10,9,0.63
5570446,28827689,Carolyn,3/5/15,0.92,0.99,23,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.90715734,-77.04262622,House,Private room,1,0,1,1,0,95,0,0,0,0,1,0,1,1125,8,38,68,343,27,3/27/15,9/19/15,92,9,9,10,10,10,9,4.24
837109,2731676,Melissa & Galen,6/24/12,0.5,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91236663,-77.03654297,Apartment,Entire home/apt,6,1,2,2,0,150,900,0,200,75,2,10,2,5,0,0,0,270,8,12/29/12,5/6/14,98,9,9,10,10,10,10,0.24
2436595,8160186,"Steve, Tracy, Alan And Paul",8/14/13,0.98,0.52,49,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91280677,-77.03943918,Apartment,Entire home/apt,2,1,0,1,0,175,1000,2850,0,0,1,0,3,90,29,59,89,364,3,3/13/14,10/7/14,87,9,9,9,9,10,9,0.16
1162095,6365765,Hillary,5/13/13,1,0.5,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20036,38.90893912,-77.04470639,Apartment,Entire home/apt,2,2,1,1,900,150,0,0,0,0,1,0,3,1125,0,0,10,110,4,5/27/13,8/18/15,100,10,10,10,10,10,10,0.14
7816551,41149223,Adam,8/11/15,1,0.92,2,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.91211336,-77.03793611,Apartment,Entire home/apt,2,1,1,1,0,160,1000,0,99,75,1,0,2,1125,19,30,30,56,1,8/17/15,8/17/15,80,10,10,10,10,10,8,0.63
1301700,7077536,Brett,6/23/13,0,0,1,"Dupont Circle, Connecticut Avenue/K Street",DC,20005,38.90684453,-77.03475492,Apartment,Entire home/apt,2,1,1,1,0,79,499,0,0,0,1,0,3,15,0,0,0,0,4,7/19/13,7/5/14,89,9,7,10,10,10,9,0.15
2123168,1386702,John,11/8/11,1,0.94,12,"Dupont Circle, Connecticut Avenue/K Street",DC,20009,38.9170724,-77.03802221,House,Private room,2,1,1,1,0,85,0,0,0,0,1,5,2,98,26,56,86,176,14,10/19/14,9/18/15,93,9,9,10,10,10,9,1.2
